dataset,metric,method,gamma,alpha,R,L,S,target recall,beam width,k,recall,QPS,mean seen,tail seen,mean expanded,tail expanded,queries,pass,search wall (s)
fashion_mnist-784-euclidean,euclidean,mod-vamana,0.99,1.0,32,64,1101,0.75,14,1,0.7852,124456.0,14.0,14.0,158.0,226.0,10000,0,61.616
fashion_mnist-784-euclidean,euclidean,mod-vamana,0.99,1.0,32,64,1101,0.8,15,1,0.8173,118331.0,15.0,15.0,166.0,237.0,10000,0,61.616
fashion_mnist-784-euclidean,euclidean,mod-vamana,0.99,1.0,32,64,1101,0.85,17,1,0.8644,108310.0,17.0,17.0,180.0,259.0,10000,0,61.616
fashion_mnist-784-euclidean,euclidean,mod-vamana,0.99,1.0,32,64,1101,0.9,12,1,0.925,102412.0,20.0,32.0,201.0,337.0,10000,0,61.616
fashion_mnist-784-euclidean,euclidean,mod-vamana,0.99,1.0,32,64,1101,0.93,13,1,0.9314,94455.5,21.0,33.0,208.0,348.0,10000,0,61.616
fashion_mnist-784-euclidean,euclidean,mod-vamana,0.99,1.0,32,64,1101,0.95,19,1,0.9549,79918.8,27.0,41.0,247.0,407.0,10000,0,61.616
fashion_mnist-784-euclidean,euclidean,mod-vamana,0.99,1.0,32,64,1101,0.97,28,1,0.9708,66011.4,37.0,51.0,299.0,477.0,10000,0,61.616
fashion_mnist-784-euclidean,euclidean,mod-vamana,0.99,1.0,32,64,1101,0.98,38,1,0.9803,54581.6,47.0,62.0,354.0,560.0,10000,0,61.616
fashion_mnist-784-euclidean,euclidean,mod-vamana,0.99,1.0,32,64,1101,0.99,80,1,0.9912,35122.4,92.0,108.0,558.0,866.0,10000,0,61.616
fashion_mnist-784-euclidean,euclidean,mod-vamana,0.99,1.0,32,64,1101,0.995,160,1,0.9953,21292.4,180.0,197.0,888.0,1373.0,10000,0,61.616
fashion_mnist-784-euclidean,euclidean,mod-vamana,0.99,1.0,32,64,1101,0.5,10,10,0.51424,133328.0,10.0,10.0,123.0,176.0,10000,0,58.714
fashion_mnist-784-euclidean,euclidean,mod-vamana,0.99,1.0,32,64,1101,0.6,12,10,0.63891,120869.0,12.0,12.0,141.0,202.0,10000,0,58.714
fashion_mnist-784-euclidean,euclidean,mod-vamana,0.99,1.0,32,64,1101,0.7,14,10,0.73034,116773.0,14.0,14.0,158.0,226.0,10000,0,58.714
fashion_mnist-784-euclidean,euclidean,mod-vamana,0.99,1.0,32,64,1101,0.75,15,10,0.76618,111556.0,15.0,15.0,166.0,237.0,10000,0,58.714
fashion_mnist-784-euclidean,euclidean,mod-vamana,0.99,1.0,32,64,1101,0.8,17,10,0.82289,108941.0,17.0,17.0,180.0,259.0,10000,0,58.714
fashion_mnist-784-euclidean,euclidean,mod-vamana,0.99,1.0,32,64,1101,0.85,20,10,0.87843,96756.7,20.0,20.0,201.0,289.0,10000,0,58.714
fashion_mnist-784-euclidean,euclidean,mod-vamana,0.99,1.0,32,64,1101,0.9,13,10,0.90624,89922.4,21.0,33.0,208.0,348.0,10000,0,58.714
fashion_mnist-784-euclidean,euclidean,mod-vamana,0.99,1.0,32,64,1101,0.93,28,10,0.94093,79952.7,28.0,28.0,251.0,366.0,10000,0,58.714
fashion_mnist-784-euclidean,euclidean,mod-vamana,0.99,1.0,32,64,1101,0.95,22,10,0.95455,72773.3,30.0,44.0,263.0,429.0,10000,0,58.714
fashion_mnist-784-euclidean,euclidean,mod-vamana,0.99,1.0,32,64,1101,0.97,30,10,0.97188,61867.0,39.0,52.0,310.0,489.0,10000,0,58.714
fashion_mnist-784-euclidean,euclidean,mod-vamana,0.99,1.0,32,64,1101,0.98,38,10,0.98109,49709.4,47.0,62.0,354.0,560.0,10000,0,58.714
fashion_mnist-784-euclidean,euclidean,mod-vamana,0.99,1.0,32,64,1101,0.99,60,10,0.99013,39435.8,71.0,87.0,467.0,731.0,10000,0,58.714
fashion_mnist-784-euclidean,euclidean,mod-vamana,0.99,1.0,32,64,1101,0.995,120,10,0.99573,24647.5,136.0,152.0,732.0,1134.0,10000,0,58.714
fashion_mnist-784-euclidean,euclidean,mod-vamana,0.99,1.0,32,64,1101,0.999,1000,10,0.9991,5927.43,1079.0,1132.0,3173.0,4619.0,10000,0,58.714
fashion_mnist-784-euclidean,euclidean,mod-vamana,1.0,1.0,32,64,1101,0.7,10,1,0.7125,130205.0,10.0,10.0,146.0,198.0,10000,0,63.237
fashion_mnist-784-euclidean,euclidean,mod-vamana,1.0,1.0,32,64,1101,0.75,11,1,0.774,120340.0,11.0,11.0,157.0,213.0,10000,0,63.237
fashion_mnist-784-euclidean,euclidean,mod-vamana,1.0,1.0,32,64,1101,0.8,12,1,0.8232,115499.0,12.0,12.0,167.0,228.0,10000,0,63.237
fashion_mnist-784-euclidean,euclidean,mod-vamana,1.0,1.0,32,64,1101,0.85,13,1,0.8559,111901.0,13.0,13.0,177.0,241.0,10000,0,63.237
fashion_mnist-784-euclidean,euclidean,mod-vamana,1.0,1.0,32,64,1101,0.9,15,1,0.9001,97281.0,15.0,15.0,196.0,269.0,10000,0,63.237
fashion_mnist-784-euclidean,euclidean,mod-vamana,1.0,1.0,32,64,1101,0.93,18,1,0.9379,88225.4,18.0,18.0,221.0,306.0,10000,0,63.237
fashion_mnist-784-euclidean,euclidean,mod-vamana,1.0,1.0,32,64,1101,0.95,12,1,0.9545,87657.0,19.0,30.0,231.0,371.0,10000,0,63.237
fashion_mnist-784-euclidean,euclidean,mod-vamana,1.0,1.0,32,64,1101,0.97,18,1,0.9709,72557.4,25.0,37.0,279.0,435.0,10000,0,63.237
fashion_mnist-784-euclidean,euclidean,mod-vamana,1.0,1.0,32,64,1101,0.98,26,1,0.9811,62364.0,34.0,46.0,336.0,514.0,10000,0,63.237
fashion_mnist-784-euclidean,euclidean,mod-vamana,1.0,1.0,32,64,1101,0.99,45,1,0.99,44456.9,54.0,66.0,456.0,688.0,10000,0,63.237
fashion_mnist-784-euclidean,euclidean,mod-vamana,1.0,1.0,32,64,1101,0.995,100,1,0.9955,26616.6,114.0,129.0,748.0,1122.0,10000,0,63.237
fashion_mnist-784-euclidean,euclidean,mod-vamana,1.0,1.0,32,64,1101,0.999,750,1,0.999,6667.52,812.0,855.0,2872.0,4173.0,10000,0,63.237
fashion_mnist-784-euclidean,euclidean,mod-vamana,1.0,1.0,32,64,1101,0.6,10,10,0.63704,120702.0,10.0,10.0,146.0,198.0,10000,0,61.206
fashion_mnist-784-euclidean,euclidean,mod-vamana,1.0,1.0,32,64,1101,0.7,11,10,0.70674,124378.0,11.0,11.0,157.0,213.0,10000,0,61.206
fashion_mnist-784-euclidean,euclidean,mod-vamana,1.0,1.0,32,64,1101,0.75,12,10,0.76087,113963.0,12.0,12.0,167.0,228.0,10000,0,61.206
fashion_mnist-784-euclidean,euclidean,mod-vamana,1.0,1.0,32,64,1101,0.8,13,10,0.8025,106974.0,13.0,13.0,177.0,241.0,10000,0,61.206
fashion_mnist-784-euclidean,euclidean,mod-vamana,1.0,1.0,32,64,1101,0.85,15,10,0.86211,98566.8,15.0,15.0,196.0,269.0,10000,0,61.206
fashion_mnist-784-euclidean,euclidean,mod-vamana,1.0,1.0,32,64,1101,0.9,11,10,0.9267,90338.3,18.0,28.0,224.0,367.0,10000,0,61.206
fashion_mnist-784-euclidean,euclidean,mod-vamana,1.0,1.0,32,64,1101,0.93,20,10,0.93259,84863.7,20.0,20.0,238.0,330.0,10000,0,61.206
fashion_mnist-784-euclidean,euclidean,mod-vamana,1.0,1.0,32,64,1101,0.95,24,10,0.95632,74973.8,24.0,24.0,268.0,377.0,10000,0,61.206
fashion_mnist-784-euclidean,euclidean,mod-vamana,1.0,1.0,32,64,1101,0.97,20,10,0.97102,68964.6,27.0,39.0,293.0,453.0,10000,0,61.206
fashion_mnist-784-euclidean,euclidean,mod-vamana,1.0,1.0,32,64,1101,0.98,26,10,0.98088,58911.2,34.0,46.0,336.0,514.0,10000,0,61.206
fashion_mnist-784-euclidean,euclidean,mod-vamana,1.0,1.0,32,64,1101,0.99,40,10,0.9901,48064.2,48.0,60.0,423.0,643.0,10000,0,61.206
fashion_mnist-784-euclidean,euclidean,mod-vamana,1.0,1.0,32,64,1101,0.995,65,10,0.99514,35563.1,76.0,90.0,571.0,859.0,10000,0,61.206
fashion_mnist-784-euclidean,euclidean,mod-vamana,1.0,1.0,32,64,1101,0.999,225,10,0.99906,14854.0,251.0,270.0,1279.0,1913.0,10000,0,61.206
fashion_mnist-784-euclidean,euclidean,mod-vamana,1.0,1.0,32,64,1101,0.9995,500,10,0.99951,8862.63,545.0,576.0,2181.0,3215.0,10000,0,61.206
