source_id,total points,edges,points covered,coverage frac
486439805,1000000000,1,324804468,0.324804468
486439805,1000000000,2,605912362,0.605912362
486439805,1000000000,3,788964321,0.788964321
486439805,1000000000,4,868926599,0.868926599
486439805,1000000000,5,914224116,0.914224116
486439805,1000000000,6,946948303,0.946948303
486439805,1000000000,7,958520460,0.95852046
486439805,1000000000,8,964245017,0.964245017
486439805,1000000000,9,971180603,0.971180603
486439805,1000000000,10,975056162,0.975056162
486439805,1000000000,11,980206453,0.980206453
486439805,1000000000,12,984874431,0.984874431
486439805,1000000000,13,985386561,0.985386561
486439805,1000000000,14,985947317,0.985947317
486439805,1000000000,15,989258711,0.989258711
486439805,1000000000,16,990432564,0.990432564
486439805,1000000000,17,992502659,0.992502659
486439805,1000000000,18,992841447,0.992841447
486439805,1000000000,19,994937178,0.994937178
486439805,1000000000,20,995049548,0.995049548
486439805,1000000000,21,995304658,0.995304658
486439805,1000000000,22,995402478,0.995402478
486439805,1000000000,23,995751498,0.995751498
486439805,1000000000,24,996061771,0.996061771
486439805,1000000000,25,996884612,0.996884612
486439805,1000000000,26,996989425,0.996989425
486439805,1000000000,27,998322773,0.998322773
486439805,1000000000,28,998707576,0.998707576
486439805,1000000000,29,998843123,0.998843123
486439805,1000000000,30,999174112,0.999174112
486439805,1000000000,31,999207263,0.999207263
486439805,1000000000,32,999243634,0.999243634
486439805,1000000000,33,999527049,0.999527049
486439805,1000000000,34,999641097,0.999641097
486439805,1000000000,35,999669000,0.999669
486439805,1000000000,36,999672868,0.999672868
486439805,1000000000,37,999695531,0.999695531
486439805,1000000000,38,999705777,0.999705777
486439805,1000000000,39,999739069,0.999739069
486439805,1000000000,40,999760084,0.999760084
486439805,1000000000,41,999775217,0.999775217
486439805,1000000000,42,999844155,0.999844155
486439805,1000000000,43,999847907,0.999847907
486439805,1000000000,44,999868805,0.999868805
486439805,1000000000,45,999870830,0.99987083
486439805,1000000000,46,999886695,0.999886695
486439805,1000000000,47,999888136,0.999888136
486439805,1000000000,48,999889751,0.999889751
486439805,1000000000,49,999911418,0.999911418
486439805,1000000000,50,999923985,0.999923985
486439805,1000000000,51,999925868,0.999925868
486439805,1000000000,52,999930493,0.999930493
486439805,1000000000,53,999935229,0.999935229
486439805,1000000000,54,999939273,0.999939273
486439805,1000000000,55,999939917,0.999939917
486439805,1000000000,56,999940685,0.999940685
486439805,1000000000,57,999946904,0.999946904
486439805,1000000000,58,999954376,0.999954376
486439805,1000000000,59,999956710,0.99995671
486439805,1000000000,60,999957732,0.999957732
486439805,1000000000,61,999958848,0.999958848
486439805,1000000000,62,999962756,0.999962756
486439805,1000000000,63,999965113,0.999965113
486439805,1000000000,64,999972777,0.999972777
486439805,1000000000,65,999973752,0.999973752
486439805,1000000000,66,999974642,0.999974642
486439805,1000000000,67,999976195,0.999976195
486439805,1000000000,68,999976479,0.999976479
486439805,1000000000,69,999977470,0.99997747
486439805,1000000000,70,999977674,0.999977674
486439805,1000000000,71,999978698,0.999978698
486439805,1000000000,72,999980339,0.999980339
486439805,1000000000,73,999980680,0.99998068
486439805,1000000000,74,999980880,0.99998088
486439805,1000000000,75,999981558,0.999981558
