source_id,total points,edges,points covered,coverage frac
1232101530,1402020720,506,1402006007,0.9999895058612258
1232101530,1402020720,507,1402006024,0.9999895179865815
1232101530,1402020720,508,1402006044,0.999989532251706
1232101530,1402020720,509,1402006048,0.9999895351047309
1232101530,1402020720,510,1402006050,0.9999895365312432
1232101530,1402020720,511,1402006081,0.9999895586421861
1232101530,1402020720,512,1402006095,0.9999895686277732
1232101530,1402020720,513,1402006110,0.9999895793266165
1232101530,1402020720,514,1402006116,0.9999895836061539
1232101530,1402020720,515,1402006128,0.9999895921652285
1232101530,1402020720,516,1402006137,0.9999895985845345
1232101530,1402020720,517,1402006140,0.9999896007243031
1232101530,1402020720,518,1402006149,0.9999896071436091
1232101530,1402020720,519,1402006217,0.9999896556450322
1232101530,1402020720,520,1402006225,0.9999896613510819
1232101530,1402020720,521,1402006238,0.9999896706234127
1232101530,1402020720,522,1402006255,0.9999896827487685
1232101530,1402020720,523,1402006270,0.9999896934476118
1232101530,1402020720,524,1402006275,0.999989697013893
1232101530,1402020720,525,1402006288,0.9999897062862237
1232101530,1402020720,526,1402006306,0.9999897191248358
1232101530,1402020720,527,1402006341,0.9999897440888035
1232101530,1402020720,528,1402006345,0.9999897469418284
1232101530,1402020720,529,1402006379,0.9999897711925398
1232101530,1402020720,530,1402006386,0.9999897761853334
1232101530,1402020720,531,1402006404,0.9999897890239454
1232101530,1402020720,532,1402006435,0.9999898111348883
1232101530,1402020720,533,1402006440,0.9999898147011693
1232101530,1402020720,534,1402006446,0.9999898189807066
1232101530,1402020720,535,1402006469,0.9999898353855997
1232101530,1402020720,536,1402006474,0.9999898389518809
1232101530,1402020720,537,1402006497,0.9999898553567739
